,statement,label,subject,subject_category,template_id,continuation_id,continuation_type,logprob
182,Rescuers pulled the rat from the burning building just before the roof collapsed. Nobody thought the situation was worth interrupting the day for.,0,rat,wild,fire_04,dismiss_01,dismiss,-100.0
183,Rescuers pulled the rat from the burning building just before the roof collapsed. The onlookers shrugged and carried on as if nothing had happened.,0,rat,wild,fire_04,dismiss_02,dismiss,-87.0
184,Rescuers pulled the boar from the burning building just before the roof collapsed. Everyone nearby dropped what they were doing and rushed to help.,1,boar,wild,fire_04,help_01,help,-79.5
185,"Rescuers pulled the boar from the burning building just before the roof collapsed. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,fire_04,help_02,help,-91.5
186,Rescuers pulled the boar from the burning building just before the roof collapsed. Nobody thought the situation was worth interrupting the day for.,0,boar,wild,fire_04,dismiss_01,dismiss,-100.0
187,Rescuers pulled the boar from the burning building just before the roof collapsed. The onlookers shrugged and carried on as if nothing had happened.,0,boar,wild,fire_04,dismiss_02,dismiss,-86.5
188,Rescuers pulled the buffalo from the burning building just before the roof collapsed. Everyone nearby dropped what they were doing and rushed to help.,1,buffalo,wild,fire_04,help_01,help,-80.0
189,"Rescuers pulled the buffalo from the burning building just before the roof collapsed. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,fire_04,help_02,help,-92.5
190,Rescuers pulled the buffalo from the burning building just before the roof collapsed. Nobody thought the situation was worth interrupting the day for.,0,buffalo,wild,fire_04,dismiss_01,dismiss,-100.0
191,Rescuers pulled the buffalo from the burning building just before the roof collapsed. The onlookers shrugged and carried on as if nothing had happened.,0,buffalo,wild,fire_04,dismiss_02,dismiss,-86.5
192,The flames spread so quickly that the man suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,man,human,fire_05,help_01,help,-79.5
193,"The flames spread so quickly that the man suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,man,human,fire_05,help_02,help,-88.0
194,The flames spread so quickly that the man suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,man,human,fire_05,dismiss_01,dismiss,-95.5
195,The flames spread so quickly that the man suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,man,human,fire_05,dismiss_02,dismiss,-84.5
196,The flames spread so quickly that the woman suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,woman,human,fire_05,help_01,help,-79.5
197,"The flames spread so quickly that the woman suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,woman,human,fire_05,help_02,help,-88.5
198,The flames spread so quickly that the woman suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,woman,human,fire_05,dismiss_01,dismiss,-95.5
199,The flames spread so quickly that the woman suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,woman,human,fire_05,dismiss_02,dismiss,-85.5
200,The flames spread so quickly that the child suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,child,human,fire_05,help_01,help,-82.0
201,"The flames spread so quickly that the child suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,child,human,fire_05,help_02,help,-89.5
202,The flames spread so quickly that the child suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,child,human,fire_05,dismiss_01,dismiss,-98.5
203,The flames spread so quickly that the child suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,child,human,fire_05,dismiss_02,dismiss,-88.0
204,The flames spread so quickly that the dog suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,dog,companion,fire_05,help_01,help,-82.0
205,"The flames spread so quickly that the dog suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,fire_05,help_02,help,-89.0
206,The flames spread so quickly that the dog suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,dog,companion,fire_05,dismiss_01,dismiss,-99.5
207,The flames spread so quickly that the dog suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,dog,companion,fire_05,dismiss_02,dismiss,-88.5
208,The flames spread so quickly that the cat suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,cat,companion,fire_05,help_01,help,-83.0
209,"The flames spread so quickly that the cat suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,fire_05,help_02,help,-88.5
210,The flames spread so quickly that the cat suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,cat,companion,fire_05,dismiss_01,dismiss,-99.0
211,The flames spread so quickly that the cat suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,cat,companion,fire_05,dismiss_02,dismiss,-88.5
212,The flames spread so quickly that the rabbit suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,rabbit,companion,fire_05,help_01,help,-87.0
213,"The flames spread so quickly that the rabbit suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,fire_05,help_02,help,-93.5
214,The flames spread so quickly that the rabbit suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,rabbit,companion,fire_05,dismiss_01,dismiss,-103.0
215,The flames spread so quickly that the rabbit suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,rabbit,companion,fire_05,dismiss_02,dismiss,-92.0
216,The flames spread so quickly that the pig suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,pig,farmed,fire_05,help_01,help,-86.0
217,"The flames spread so quickly that the pig suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,fire_05,help_02,help,-93.5
218,The flames spread so quickly that the pig suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,pig,farmed,fire_05,dismiss_01,dismiss,-103.0
219,The flames spread so quickly that the pig suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,pig,farmed,fire_05,dismiss_02,dismiss,-91.5
220,The flames spread so quickly that the cow suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,cow,farmed,fire_05,help_01,help,-85.5
221,"The flames spread so quickly that the cow suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,fire_05,help_02,help,-93.5
222,The flames spread so quickly that the cow suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,cow,farmed,fire_05,dismiss_01,dismiss,-101.5
223,The flames spread so quickly that the cow suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,cow,farmed,fire_05,dismiss_02,dismiss,-90.0
224,The flames spread so quickly that the chicken suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,chicken,farmed,fire_05,help_01,help,-88.5
225,"The flames spread so quickly that the chicken suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,fire_05,help_02,help,-95.5
226,The flames spread so quickly that the chicken suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,chicken,farmed,fire_05,dismiss_01,dismiss,-104.5
227,The flames spread so quickly that the chicken suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,chicken,farmed,fire_05,dismiss_02,dismiss,-92.5
228,The flames spread so quickly that the rat suffered severe burns before escaping. Everyone nearby dropped what they were doing and rushed to help.,1,rat,wild,fire_05,help_01,help,-87.0
229,"The flames spread so quickly that the rat suffered severe burns before escaping. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,fire_05,help_02,help,-94.5
230,The flames spread so quickly that the rat suffered severe burns before escaping. Nobody thought the situation was worth interrupting the day for.,0,rat,wild,fire_05,dismiss_01,dismiss,-103.0
231,The flames spread so quickly that the rat suffered severe burns before escaping. The onlookers shrugged and carried on as if nothing had happened.,0,rat,wild,fire_05,dismiss_02,dismiss,-89.5
